                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5363,                 6.5713,                0.94771,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013951,             0.00013951,             0.00013951
                      2,                 1.4312,                 4.4146,                0.90639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027127,             0.00027127,             0.00027127
                      3,                 1.3561,                 3.5378,                0.90359,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038949,             0.00038949,             0.00038949
                      4,                 1.2725,                 3.0366,                 0.8936,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038949,             0.00038949,             0.00038949
                      5,                 1.2637,                 2.7818,                0.89069,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037573,             0.00037573,             0.00037573
                      6,                 1.2289,                 2.4893,                0.88803,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036198,             0.00036198,             0.00036198
                      7,                 1.2101,                 2.1928,                0.89008,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034822,             0.00034822,             0.00034822
                      8,                 1.1755,                 2.0676,                0.88181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033447,             0.00033447,             0.00033447
                      9,                 1.1836,                 1.9355,                0.88468,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032071,             0.00032071,             0.00032071
                     10,                 1.1343,                 1.7454,                0.88347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030696,             0.00030696,             0.00030696
                     11,                 1.1307,                 1.6119,                0.87055,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002932,              0.0002932,              0.0002932
                     12,                 1.1334,                  1.555,                0.88376,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027945,             0.00027945,             0.00027945
                     13,                 1.1119,                 1.4737,                0.87179,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026569,             0.00026569,             0.00026569
                     14,                 1.0839,                 1.3901,                0.87655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025194,             0.00025194,             0.00025194
                     15,                  1.075,                 1.3588,                0.86463,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023818,             0.00023818,             0.00023818
                     16,                 1.0576,                 1.2816,                0.86838,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022443,             0.00022443,             0.00022443
                     17,                 1.0756,                 1.2452,                0.86224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021067,             0.00021067,             0.00021067
                     18,                 1.0267,                 1.1555,                0.85745,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019692,             0.00019692,             0.00019692
                     19,                 1.0558,                 1.1488,                0.86468,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018316,             0.00018316,             0.00018316
                     20,                 1.0415,                 1.1337,                0.86587,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001694,              0.0001694,              0.0001694
                     21,                  1.048,                 1.1607,                0.86446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015565,             0.00015565,             0.00015565
                     22,                  1.046,                 1.1237,                0.86076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014189,             0.00014189,             0.00014189
                     23,                 1.0191,                  1.075,                0.85907,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012814,             0.00012814,             0.00012814
                     24,                 1.0075,                  1.022,                0.85742,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011438,             0.00011438,             0.00011438
                     25,                 1.0158,                 1.0463,                0.85239,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00010063,             0.00010063,             0.00010063
                     26,                 0.9858,                0.98851,                 0.8546,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.6873e-05,             8.6873e-05,             8.6873e-05
                     27,                0.96506,                0.97016,                0.85158,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.3117e-05,             7.3117e-05,             7.3117e-05
                     28,                0.96153,                0.93679,                0.85144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.9362e-05,             5.9362e-05,             5.9362e-05
                     29,                0.95267,                0.92778,                0.85171,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.5607e-05,             4.5607e-05,             4.5607e-05
                     30,                0.95532,                0.91727,                0.85064,                0.93316,                0.66199,                0.72846,                0.46678,                 1.0355,                0.65476,                0.82785,             3.1852e-05,             3.1852e-05,             3.1852e-05
