                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1787,                 3.7357,                0.89485,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016608,             0.00016608,             0.00016608
                      2,                  1.073,                 2.4816,                0.84833,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032292,             0.00032292,             0.00032292
                      3,                  1.002,                 1.9408,                0.84631,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038942,             0.00038942,             0.00038942
                      4,                0.97882,                 1.7408,                0.84806,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038942,             0.00038942,             0.00038942
                      5,                0.95304,                 1.5055,                  0.847,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037563,             0.00037563,             0.00037563
                      6,                0.93187,                 1.3671,                0.82696,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036184,             0.00036184,             0.00036184
                      7,                0.89866,                 1.2418,                0.83581,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034805,             0.00034805,             0.00034805
                      8,                0.89532,                 1.1803,                0.82926,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033426,             0.00033426,             0.00033426
                      9,                 0.8488,                 1.0766,                0.82248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032048,             0.00032048,             0.00032048
                     10,                0.83856,                0.98289,                 0.8219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030669,             0.00030669,             0.00030669
                     11,                0.82911,                0.91978,                0.82161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002929,              0.0002929,              0.0002929
                     12,                0.83482,                0.91254,                0.82737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027911,             0.00027911,             0.00027911
                     13,                0.83693,                0.84567,                 0.8179,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026532,             0.00026532,             0.00026532
                     14,                0.80572,                0.79783,                0.81168,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025153,             0.00025153,             0.00025153
                     15,                0.78508,                0.75123,                0.81411,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023774,             0.00023774,             0.00023774
                     16,                0.78856,                0.73324,                0.81188,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022395,             0.00022395,             0.00022395
                     17,                0.78605,                0.68138,                0.81725,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021016,             0.00021016,             0.00021016
                     18,                0.78297,                0.68021,                0.81505,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019637,             0.00019637,             0.00019637
                     19,                0.77887,                0.66488,                0.81086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018258,             0.00018258,             0.00018258
                     20,                0.76693,                0.64222,                 0.8123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016879,             0.00016879,             0.00016879
                     21,                 0.7543,                0.65618,                 0.8048,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000155,               0.000155,               0.000155
                     22,                0.74699,                 0.6218,                0.80479,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014122,             0.00014122,             0.00014122
                     23,                0.73499,                0.59985,                0.80046,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012743,             0.00012743,             0.00012743
                     24,                0.73977,                0.58784,                0.80142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011364,             0.00011364,             0.00011364
                     25,                0.72809,                 0.5817,                0.80105,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.9848e-05,             9.9848e-05,             9.9848e-05
                     26,                0.71958,                0.55681,                0.79816,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.6059e-05,             8.6059e-05,             8.6059e-05
                     27,                0.70479,                0.54685,                0.79812,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              7.227e-05,              7.227e-05,              7.227e-05
                     28,                0.69769,                0.52651,                0.79318,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              5.848e-05,              5.848e-05,              5.848e-05
                     29,                0.69097,                0.52452,                0.79534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.4691e-05,             4.4691e-05,             4.4691e-05
                     30,                0.68764,                0.51374,                0.79628,                 0.8252,                0.66402,                0.74306,                0.51301,                0.70127,                0.35338,                0.77603,             3.0902e-05,             3.0902e-05,             3.0902e-05
