                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1784,                  3.975,                 1.0114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016826,             0.00016826,             0.00016826
                      2,                 1.0825,                 2.6742,                0.96611,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032718,             0.00032718,             0.00032718
                      3,                 1.0093,                 2.1216,                0.96007,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038945,             0.00038945,             0.00038945
                      4,                 1.0059,                 1.8731,                0.95968,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038945,             0.00038945,             0.00038945
                      5,                0.96751,                 1.6054,                0.96255,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037567,             0.00037567,             0.00037567
                      6,                0.95035,                 1.4667,                0.94145,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036189,             0.00036189,             0.00036189
                      7,                 0.9299,                 1.3563,                0.95555,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034812,             0.00034812,             0.00034812
                      8,                 0.9037,                 1.2519,                0.94258,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033434,             0.00033434,             0.00033434
                      9,                0.87396,                 1.1837,                0.93776,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032056,             0.00032056,             0.00032056
                     10,                0.87394,                 1.1022,                0.93502,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030679,             0.00030679,             0.00030679
                     11,                0.85884,                 1.0204,                0.92589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00029301,             0.00029301,             0.00029301
                     12,                0.86554,                0.99042,                0.93868,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027923,             0.00027923,             0.00027923
                     13,                0.83928,                0.92343,                0.92441,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026545,             0.00026545,             0.00026545
                     14,                0.83052,                0.87061,                0.92473,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025168,             0.00025168,             0.00025168
                     15,                0.82977,                0.83425,                0.92433,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002379,              0.0002379,              0.0002379
                     16,                0.81598,                0.78434,                 0.9267,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022412,             0.00022412,             0.00022412
                     17,                0.81816,                0.77338,                0.92469,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021035,             0.00021035,             0.00021035
                     18,                0.78657,                0.75285,                0.91578,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019657,             0.00019657,             0.00019657
                     19,                 0.7888,                0.70258,                0.91946,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018279,             0.00018279,             0.00018279
                     20,                0.78486,                0.68408,                0.91411,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016902,             0.00016902,             0.00016902
                     21,                0.78478,                0.72814,                0.91548,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015524,             0.00015524,             0.00015524
                     22,                0.77334,                0.67906,                0.91223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014146,             0.00014146,             0.00014146
                     23,                0.76413,                0.64697,                0.91545,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012769,             0.00012769,             0.00012769
                     24,                0.75094,                0.63478,                0.90359,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011391,             0.00011391,             0.00011391
                     25,                0.75314,                0.62326,                0.90742,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00010013,             0.00010013,             0.00010013
                     26,                0.73901,                0.59815,                0.90861,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.6356e-05,             8.6356e-05,             8.6356e-05
                     27,                0.72776,                0.59401,                0.91034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.2579e-05,             7.2579e-05,             7.2579e-05
                     28,                0.72054,                 0.5743,                0.89996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8802e-05,             5.8802e-05,             5.8802e-05
                     29,                0.71981,                 0.5727,                0.89508,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.5025e-05,             4.5025e-05,             4.5025e-05
                     30,                0.71519,                0.55256,                0.89957,                 0.8521,                   0.67,                0.73712,                0.50366,                0.72663,                0.38394,                0.87722,             3.1248e-05,             3.1248e-05,             3.1248e-05
