                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3437,                 3.2767,                 1.0709,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018182,             0.00018182,             0.00018182
                      2,                 1.2579,                 2.2369,                 1.0347,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00035352,             0.00035352,             0.00035352
                      3,                 1.1642,                 1.7463,                 1.0307,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003894,              0.0003894,              0.0003894
                      4,                 1.1396,                 1.5584,                 1.0248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003894,              0.0003894,              0.0003894
                      5,                 1.1143,                 1.3786,                 1.0205,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003756,              0.0003756,              0.0003756
                      6,                 1.0733,                 1.2839,                 1.0187,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003618,              0.0003618,              0.0003618
                      7,                 1.0269,                 1.1324,                0.99859,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000348,               0.000348,               0.000348
                      8,                 1.0193,                 1.0432,                 1.0017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003342,              0.0003342,              0.0003342
                      9,                0.97929,                0.96536,                0.99982,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003204,              0.0003204,              0.0003204
                     10,                0.99265,                0.94016,                  1.002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003066,              0.0003066,              0.0003066
                     11,                0.98728,                  0.885,                0.99952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002928,              0.0002928,              0.0002928
                     12,                0.98729,                0.85104,                 1.0016,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000279,               0.000279,               0.000279
                     13,                0.98613,                  0.822,                0.99568,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002652,              0.0002652,              0.0002652
                     14,                0.94821,                0.75542,                0.98225,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002514,              0.0002514,              0.0002514
                     15,                0.93574,                0.72747,                0.98003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002376,              0.0002376,              0.0002376
                     16,                0.91726,                0.68845,                0.98587,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022381,             0.00022381,             0.00022381
                     17,                0.90961,                0.66645,                0.97953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021001,             0.00021001,             0.00021001
                     18,                0.88396,                0.64148,                0.97754,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019621,             0.00019621,             0.00019621
                     19,                0.89828,                0.64004,                0.98149,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018241,             0.00018241,             0.00018241
                     20,                0.88769,                0.61595,                0.97428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016861,             0.00016861,             0.00016861
                     21,                0.88586,                 0.6554,                0.98076,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015481,             0.00015481,             0.00015481
                     22,                 0.8861,                0.62638,                0.97395,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014101,             0.00014101,             0.00014101
                     23,                0.86162,                 0.5887,                0.97542,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012721,             0.00012721,             0.00012721
                     24,                0.85004,                0.57096,                0.96757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011341,             0.00011341,             0.00011341
                     25,                 0.8483,                0.57513,                 0.9721,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.9608e-05,             9.9608e-05,             9.9608e-05
                     26,                0.82646,                0.54039,                0.96726,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.5809e-05,             8.5809e-05,             8.5809e-05
                     27,                0.81379,                0.53565,                0.96744,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.2009e-05,             7.2009e-05,             7.2009e-05
                     28,                0.80767,                0.52269,                0.96613,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8209e-05,             5.8209e-05,             5.8209e-05
                     29,                0.80793,                0.51316,                0.95717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              4.441e-05,              4.441e-05,              4.441e-05
                     30,                0.79006,                0.49971,                 0.9557,                0.92375,                0.62099,                0.71149,                0.49615,                0.81222,                0.33961,                0.93109,              3.061e-05,              3.061e-05,              3.061e-05
