                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3129,                 5.1533,                0.86114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018992,             0.00018992,             0.00018992
                      2,                 1.1916,                 3.4231,                0.82145,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036926,             0.00036926,             0.00036926
                      3,                 1.1183,                 2.6622,                0.82074,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038939,             0.00038939,             0.00038939
                      4,                  1.055,                  2.342,                 0.8226,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038939,             0.00038939,             0.00038939
                      5,                  1.045,                 2.0532,                0.81095,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037559,             0.00037559,             0.00037559
                      6,                 1.0216,                 1.8381,                0.81134,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036179,             0.00036179,             0.00036179
                      7,                0.99558,                 1.7299,                0.80434,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034798,             0.00034798,             0.00034798
                      8,                0.99255,                 1.6136,                0.80228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033418,             0.00033418,             0.00033418
                      9,                0.97583,                 1.4784,                0.79565,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032038,             0.00032038,             0.00032038
                     10,                0.96172,                 1.3576,                0.80106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030657,             0.00030657,             0.00030657
                     11,                0.94079,                 1.2812,                0.80208,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00029277,             0.00029277,             0.00029277
                     12,                0.96164,                 1.2601,                 0.7949,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027896,             0.00027896,             0.00027896
                     13,                0.92693,                 1.1546,                0.78487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026516,             0.00026516,             0.00026516
                     14,                0.90428,                 1.1027,                0.78487,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025136,             0.00025136,             0.00025136
                     15,                0.90976,                 1.0772,                0.78709,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023755,             0.00023755,             0.00023755
                     16,                0.88739,                 1.0189,                0.78595,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022375,             0.00022375,             0.00022375
                     17,                0.90368,                  0.972,                0.78655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020995,             0.00020995,             0.00020995
                     18,                0.87221,                  0.946,                0.78293,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019614,             0.00019614,             0.00019614
                     19,                0.86603,                0.88673,                 0.7873,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018234,             0.00018234,             0.00018234
                     20,                0.85474,                0.87078,                0.78191,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016854,             0.00016854,             0.00016854
                     21,                 0.8718,                0.92024,                0.78157,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015473,             0.00015473,             0.00015473
                     22,                0.85982,                0.88195,                0.77498,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014093,             0.00014093,             0.00014093
                     23,                0.84455,                0.85379,                0.77466,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012713,             0.00012713,             0.00012713
                     24,                0.84138,                0.82326,                  0.772,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011332,             0.00011332,             0.00011332
                     25,                0.83133,                0.81977,                0.77251,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.9519e-05,             9.9519e-05,             9.9519e-05
                     26,                0.82005,                 0.7863,                0.76989,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.5715e-05,             8.5715e-05,             8.5715e-05
                     27,                0.80941,                0.76576,                0.77134,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.1912e-05,             7.1912e-05,             7.1912e-05
                     28,                0.80386,                0.75037,                0.76616,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8108e-05,             5.8108e-05,             5.8108e-05
                     29,                0.79641,                0.73362,                0.76818,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.4305e-05,             4.4305e-05,             4.4305e-05
                     30,                0.77818,                0.71726,                0.76147,                0.92405,                0.67796,                0.74106,                0.50747,                0.81216,                0.49671,                0.74551,             3.0501e-05,             3.0501e-05,             3.0501e-05
