                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3092,                 5.0554,                 0.8637,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018992,             0.00018992,             0.00018992
                      2,                 1.2268,                 3.3906,                0.82006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036927,             0.00036927,             0.00036927
                      3,                 1.1223,                 2.6863,                0.81828,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003894,              0.0003894,              0.0003894
                      4,                 1.0634,                 2.3002,                0.81788,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003894,              0.0003894,              0.0003894
                      5,                 1.0588,                 2.0443,                0.81804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003756,              0.0003756,              0.0003756
                      6,                 1.0493,                 1.8594,                0.81242,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036181,             0.00036181,             0.00036181
                      7,                 1.0093,                 1.7549,                0.80219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034801,             0.00034801,             0.00034801
                      8,                 1.0123,                 1.5921,                0.80159,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033421,             0.00033421,             0.00033421
                      9,                 0.9664,                 1.4502,                0.79852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032041,             0.00032041,             0.00032041
                     10,                0.97168,                 1.4109,                0.79379,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030661,             0.00030661,             0.00030661
                     11,                0.94534,                 1.3007,                0.79248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00029281,             0.00029281,             0.00029281
                     12,                0.92859,                 1.2167,                0.79073,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027902,             0.00027902,             0.00027902
                     13,                0.93198,                 1.1513,                0.79134,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026522,             0.00026522,             0.00026522
                     14,                0.91966,                 1.0876,                0.79159,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025142,             0.00025142,             0.00025142
                     15,                0.94583,                 1.0752,                0.78704,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023762,             0.00023762,             0.00023762
                     16,                0.90178,                 1.0031,                0.79057,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022382,             0.00022382,             0.00022382
                     17,                0.88547,                0.95604,                0.78033,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021002,             0.00021002,             0.00021002
                     18,                 0.8804,                0.91002,                0.78218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019623,             0.00019623,             0.00019623
                     19,                 0.8882,                0.90585,                0.78025,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018243,             0.00018243,             0.00018243
                     20,                0.87893,                0.87373,                0.78298,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016863,             0.00016863,             0.00016863
                     21,                0.87563,                 0.9098,                0.78254,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015483,             0.00015483,             0.00015483
                     22,                0.87511,                0.88072,                0.77626,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014103,             0.00014103,             0.00014103
                     23,                0.85114,                0.84026,                0.77511,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012723,             0.00012723,             0.00012723
                     24,                0.83659,                0.81271,                0.77532,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011344,             0.00011344,             0.00011344
                     25,                0.84319,                  0.799,                0.77523,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.9637e-05,             9.9637e-05,             9.9637e-05
                     26,                0.83559,                0.77496,                0.77124,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.5839e-05,             8.5839e-05,             8.5839e-05
                     27,                0.81552,                0.75594,                0.77174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              7.204e-05,              7.204e-05,              7.204e-05
                     28,                0.81047,                0.73857,                0.76893,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8242e-05,             5.8242e-05,             5.8242e-05
                     29,                 0.8048,                0.72863,                0.77066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.4443e-05,             4.4443e-05,             4.4443e-05
                     30,                0.79249,                0.70984,                0.76434,                0.83457,                0.68954,                0.73395,                0.50254,                0.82643,                0.49586,                0.74846,             3.0645e-05,             3.0645e-05,             3.0645e-05
