                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.527,                 5.6314,                0.94039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013751,             0.00013751,             0.00013751
                      2,                 1.4351,                 3.8343,                0.90467,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026738,             0.00026738,             0.00026738
                      3,                 1.3154,                  2.956,                0.89993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038808,             0.00038808,             0.00038808
                      4,                 1.2759,                 2.6293,                0.89605,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037572,             0.00037572,             0.00037572
                      5,                 1.2663,                 2.3046,                0.88739,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037572,             0.00037572,             0.00037572
                      6,                 1.2137,                  2.117,                 0.8847,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036196,             0.00036196,             0.00036196
                      7,                 1.1864,                  1.885,                0.87706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003482,              0.0003482,              0.0003482
                      8,                 1.1669,                 1.7306,                0.87895,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033443,             0.00033443,             0.00033443
                      9,                 1.1179,                 1.5751,                0.86732,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032067,             0.00032067,             0.00032067
                     10,                 1.1249,                 1.5076,                0.87248,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030691,             0.00030691,             0.00030691
                     11,                 1.1216,                 1.4137,                0.87407,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00029315,             0.00029315,             0.00029315
                     12,                 1.1392,                 1.3614,                0.87757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027939,             0.00027939,             0.00027939
                     13,                 1.1119,                 1.2717,                0.86549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026563,             0.00026563,             0.00026563
                     14,                 1.0908,                 1.2057,                0.86535,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025187,             0.00025187,             0.00025187
                     15,                 1.0569,                 1.1411,                0.86315,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023811,             0.00023811,             0.00023811
                     16,                 1.0494,                 1.0813,                0.86011,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022435,             0.00022435,             0.00022435
                     17,                 1.0166,                 1.0241,                0.85922,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021059,             0.00021059,             0.00021059
                     18,                 1.0115,                0.98914,                0.85353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019682,             0.00019682,             0.00019682
                     19,                 1.0371,                0.98694,                  0.856,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018306,             0.00018306,             0.00018306
                     20,                 1.0076,                0.94711,                0.85344,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001693,              0.0001693,              0.0001693
                     21,                 1.0245,                 1.0105,                0.85661,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015554,             0.00015554,             0.00015554
                     22,                 1.0312,                0.97046,                0.85369,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014178,             0.00014178,             0.00014178
                     23,                 1.0071,                0.91667,                0.85224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012802,             0.00012802,             0.00012802
                     24,                 1.0063,                0.89639,                0.84863,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011426,             0.00011426,             0.00011426
                     25,                0.98894,                0.88037,                0.84727,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001005,              0.0001005,              0.0001005
                     26,                0.97547,                0.84563,                0.84314,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.6736e-05,             8.6736e-05,             8.6736e-05
                     27,                0.95965,                0.83399,                0.84712,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.2975e-05,             7.2975e-05,             7.2975e-05
                     28,                0.95127,                0.80268,                  0.844,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.9214e-05,             5.9214e-05,             5.9214e-05
                     29,                0.94285,                0.78826,                0.84213,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.5453e-05,             4.5453e-05,             4.5453e-05
                     30,                0.93281,                0.78084,                0.84035,                0.92525,                0.65239,                0.73402,                0.48671,                0.98351,                0.55165,                0.81863,             3.1692e-05,             3.1692e-05,             3.1692e-05
