                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3091,                 5.1162,                0.86117,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018714,             0.00018714,             0.00018714
                      2,                 1.2382,                 3.4435,                0.82258,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036386,             0.00036386,             0.00036386
                      3,                 1.1287,                 2.7212,                0.81881,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003894,              0.0003894,              0.0003894
                      4,                 1.0655,                 2.3212,                  0.813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003894,              0.0003894,              0.0003894
                      5,                 1.0794,                 2.0952,                0.81832,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003756,              0.0003756,              0.0003756
                      6,                 1.0353,                 1.8655,                0.80789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003618,              0.0003618,              0.0003618
                      7,                 1.0172,                 1.7794,                 0.8033,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000348,               0.000348,               0.000348
                      8,                 1.0181,                 1.5902,                0.80017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003342,              0.0003342,              0.0003342
                      9,                0.96647,                 1.4389,                0.80086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003204,              0.0003204,              0.0003204
                     10,                0.99084,                 1.4217,                0.79777,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003066,              0.0003066,              0.0003066
                     11,                0.94892,                 1.3067,                0.79117,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002928,              0.0002928,              0.0002928
                     12,                0.93093,                   1.22,                0.79158,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000279,               0.000279,               0.000279
                     13,                0.93618,                 1.1607,                0.79008,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002652,              0.0002652,              0.0002652
                     14,                 0.9236,                 1.1116,                0.79082,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002514,              0.0002514,              0.0002514
                     15,                0.95109,                 1.0779,                0.78366,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002376,              0.0002376,              0.0002376
                     16,                0.90462,                 1.0056,                0.79194,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002238,              0.0002238,              0.0002238
                     17,                0.89357,                0.96654,                0.78225,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00021,                0.00021,                0.00021
                     18,                0.88259,                0.91609,                0.78333,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001962,              0.0001962,              0.0001962
                     19,                0.88853,                0.90951,                0.78178,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001824,              0.0001824,              0.0001824
                     20,                0.88392,                0.89171,                0.78175,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001686,              0.0001686,              0.0001686
                     21,                0.87994,                0.91513,                0.78134,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001548,              0.0001548,              0.0001548
                     22,                0.88219,                0.89017,                0.77848,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.000141,               0.000141,               0.000141
                     23,                 0.8595,                 0.8458,                0.77399,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001272,              0.0001272,              0.0001272
                     24,                0.86251,                0.81895,                0.77444,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001134,              0.0001134,              0.0001134
                     25,                 0.8507,                0.81231,                0.77239,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.9599e-05,             9.9599e-05,             9.9599e-05
                     26,                0.83515,                0.77733,                0.77118,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.5799e-05,             8.5799e-05,             8.5799e-05
                     27,                0.82114,                0.77231,                0.77057,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.1999e-05,             7.1999e-05,             7.1999e-05
                     28,                0.81315,                 0.7541,                0.76794,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8198e-05,             5.8198e-05,             5.8198e-05
                     29,                0.80681,                0.73358,                0.76962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.4398e-05,             4.4398e-05,             4.4398e-05
                     30,                0.79199,                0.71172,                0.76223,                 0.9216,                 0.6799,                 0.7819,                0.51232,                0.83335,                0.49991,                0.74954,             3.0598e-05,             3.0598e-05,             3.0598e-05
